student_id,grade,subject,topic,learning_style,device_type,past_quiz_score_avg,accuracy_percentage,avg_response_time_sec,num_attempts,learning_streak_days,engagement_score,hints_used,video_watch_pct,time_on_task_min,session_count_week,next_topic,recommended_difficulty,success_probability_bin,needs_revision
S425511,Grade_9,Computer_Science,Algorithms,auditory,tablet,54.13,46.15,81.4,4.0,,0.4864,2.0,52.17,20.8,3.0,Data_Structures,easy,medium,0
S704021,Grade_1,Mathematics,Geometry,auditory,tablet,40.67,43.1,139.6,4.0,14.0,0.3881,4.0,25.84,31.2,7.0,Statistics,easy,low,1
S890830,Grade_3,English,Literature,visual,laptop,43.79,43.28,112.1,,0.0,0.3459,3.0,21.96,33.2,2.0,Essay_Writing,easy,low,1
S549719,Grade_1,Hindi,Gadya,,mobile,39.6,31.9,122.0,4.0,1.0,0.3088,3.0,24.55,27.9,1.0,Patra_Lekhan,easy,low,1
S781748,Grade_3,Computer_Science,Networking,reading_writing,tablet,39.19,38.12,148.6,6.0,2.0,0.3412,2.0,34.46,32.4,3.0,Databases,easy,medium,1
S980615,Grade_3,Mathematics,Calculus,kinesthetic,laptop,60.91,39.66,137.1,,1.0,0.4022,4.0,49.73,27.4,2.0,Statistics,medium,medium,1
S939757,Grade_1,Hindi,Vyakaran,reading_writing,tablet,31.45,34.61,124.7,,8.0,0.2606,3.0,0.0,22.6,4.0,Kavita,easy,low,1
S675502,Grade_11,Geography,Maps_Cartography,kinesthetic,desktop,96.44,84.51,69.0,3.0,3.0,0.6896,1.0,72.08,34.0,2.0,Resources,medium,high,0
S974671,Grade_11,Science,Chemical_Reactions,kinesthetic,laptop,80.27,83.04,57.7,3.0,1.0,0.6385,0.0,71.38,25.3,3.0,Cells_Biology,medium,high,0
S838888,Grade_10,Science,Motion,reading_writing,,83.98,67.27,78.9,4.0,32.0,0.6121,3.0,55.18,20.2,16.0,Light_Optics,hard,medium,0
S663368,Grade_9,General_Knowledge,Science_Tech,visual,mobile,64.79,,55.3,4.0,44.0,0.7129,1.0,59.73,29.8,20.0,Awards,medium,medium,0
S283357,Grade_8,Mathematics,Algebra,kinesthetic,mobile,65.88,63.66,68.9,2.0,4.0,0.5302,1.0,63.04,22.3,3.0,Geometry,medium,medium,0
S322821,Grade_11,English,Comprehension,kinesthetic,tablet,57.58,43.99,47.2,5.0,1.0,0.2981,3.0,19.03,33.0,,Essay_Writing,medium,low,1
S467318,Grade_2,History,Medieval_Period,kinesthetic,tablet,22.47,23.87,155.8,6.0,9.0,0.1777,4.0,9.95,46.4,4.0,World_Wars,easy,low,1
S142658,Grade_5,,World_Wars,reading_writing,mobile,,44.87,100.1,3.0,0.0,0.3607,,18.34,23.6,2.0,Freedom_Movement,easy,medium,1
S873035,Grade_6,Hindi,Vyakaran,kinesthetic,mobile,64.47,58.43,65.7,5.0,0.0,0.3825,3.0,47.45,38.2,1.0,Gadya,medium,medium,1
S864195,Grade_3,Mathematics,Number_Theory,kinesthetic,mobile,48.35,45.92,105.5,5.0,3.0,0.3816,4.0,46.03,34.8,,Algebra,easy,low,1
S809820,Grade_11,Geography,Resources,kinesthetic,desktop,86.56,85.53,61.1,3.0,9.0,0.5915,2.0,74.19,21.8,4.0,Maps_Cartography,medium,high,0
S812716,Grade_4,Computer_Science,Algorithms,reading_writing,tablet,51.01,62.48,109.6,4.0,0.0,,3.0,62.86,31.1,3.0,Data_Structures,easy,medium,1
S722676,Grade_8,English,Literature,kinesthetic,mobile,68.1,73.54,76.8,3.0,7.0,0.4673,2.0,32.66,15.3,6.0,Comprehension,medium,medium,0
S712256,Grade_4,Science,,visual,desktop,46.54,48.89,103.9,4.0,3.0,,3.0,31.94,20.0,2.0,Electricity,easy,medium,1
S634164,Grade_7,General_Knowledge,Current_Affairs,auditory,mobile,69.35,60.66,85.1,4.0,1.0,0.4976,1.0,40.7,29.6,3.0,Science_Tech,medium,medium,1
S974761,Grade_8,General_Knowledge,Awards,reading_writing,tablet,81.82,88.5,78.2,1.0,17.0,0.6838,1.0,62.78,5.0,9.0,Sports,hard,high,0
S263587,Grade_7,General_Knowledge,Awards,kinesthetic,tablet,63.05,53.34,112.2,5.0,2.0,0.4664,2.0,46.42,33.8,2.0,Science_Tech,medium,medium,1
S229389,Grade_11,Hindi,Kavita,visual,mobile,87.97,79.9,50.1,4.0,0.0,0.5863,2.0,59.14,22.7,3.0,Gadya,medium,high,0
S475394,Grade_11,History,Ancient_India,kinesthetic,laptop,95.24,88.03,71.1,1.0,15.0,0.6681,0.0,65.85,14.1,8.0,Freedom_Movement,hard,high,0
S952399,Grade_4,General_Knowledge,Sports,kinesthetic,laptop,54.15,37.86,120.0,4.0,36.0,0.5108,2.0,28.04,25.7,18.0,Current_Affairs,medium,medium,1
S104733,Grade_10,Hindi,Gadya,visual,desktop,84.47,84.19,49.7,1.0,4.0,0.61,1.0,60.87,16.5,3.0,Patra_Lekhan,medium,high,0
S369570,Grade_6,Science,Chemical_Reactions,auditory,tablet,65.17,59.59,132.3,4.0,8.0,0.438,3.0,43.53,31.2,4.0,Cells_Biology,medium,medium,1
S634387,Grade_7,English,Vocabulary,reading_writing,desktop,68.75,73.56,89.2,2.0,14.0,0.4938,3.0,38.64,5.0,7.0,Essay_Writing,medium,medium,0
S133222,,Computer_Science,Databases,auditory,laptop,75.25,80.62,58.4,1.0,3.0,,1.0,45.53,18.3,4.0,Web_Development,medium,high,0
S706027,Grade_1,Science,Chemical_Reactions,visual,desktop,40.18,38.68,119.7,5.0,18.0,0.3936,2.0,25.54,26.6,9.0,Periodic_Table,easy,medium,1
S571621,Grade_1,Science,Ecosystems,kinesthetic,laptop,41.97,34.46,110.8,4.0,17.0,0.3154,4.0,29.48,33.2,9.0,Chemical_Reactions,easy,low,1
S885818,,History,Medieval_Period,visual,tablet,59.9,43.84,72.5,5.0,1.0,0.3892,2.0,24.21,34.4,1.0,Freedom_Movement,medium,medium,1
S628022,Grade_12,History,World_Wars,auditory,mobile,67.94,63.37,48.8,4.0,0.0,0.4728,2.0,39.03,31.5,,Post_Independence,medium,medium,0
S649237,Grade_5,Computer_Science,Algorithms,kinesthetic,tablet,61.94,59.45,62.7,3.0,0.0,0.4324,1.0,36.82,25.3,2.0,Data_Structures,medium,medium,0
S255420,Grade_12,General_Knowledge,Science_Tech,kinesthetic,tablet,86.55,76.66,34.1,2.0,3.0,0.5122,2.0,43.46,21.9,3.0,Current_Affairs,medium,high,0
S522833,Grade_4,History,World_Wars,visual,desktop,38.58,32.76,104.8,5.0,17.0,0.478,3.0,39.37,34.1,8.0,Freedom_Movement,easy,low,1
S390638,Grade_4,Computer_Science,Algorithms,kinesthetic,laptop,62.95,63.25,143.5,4.0,0.0,0.4194,2.0,46.83,25.8,3.0,Networking,medium,medium,0
S794386,Grade_3,General_Knowledge,Sports,auditory,tablet,34.68,36.86,96.1,5.0,2.0,0.3741,2.0,37.3,41.5,3.0,Current_Affairs,easy,low,1
S970895,Grade_8,History,World_Wars,visual,desktop,73.65,68.96,51.3,2.0,,0.4129,3.0,28.56,21.6,3.0,Post_Independence,medium,medium,0
S856141,Grade_12,English,Essay_Writing,reading_writing,tablet,73.24,69.61,65.1,4.0,0.0,0.4762,,44.52,23.7,2.0,Literature,medium,medium,0
S574738,Grade_8,Mathematics,Geometry,reading_writing,desktop,78.5,68.07,125.4,,1.0,0.5686,2.0,66.84,,2.0,Trigonometry,medium,high,1
S855787,Grade_12,Mathematics,Algebra,auditory,laptop,77.98,70.45,93.5,2.0,5.0,0.5357,1.0,52.34,15.6,5.0,Geometry,medium,medium,0
S758621,Grade_8,,Current_Affairs,reading_writing,desktop,64.05,,60.1,4.0,0.0,0.4713,2.0,41.72,27.0,2.0,Science_Tech,medium,medium,0
S313609,Grade_2,General_Knowledge,Current_Affairs,reading_writing,laptop,44.86,36.89,102.7,5.0,6.0,0.4297,4.0,26.89,31.8,4.0,Science_Tech,easy,low,1
S318809,Grade_10,English,Comprehension,kinesthetic,tablet,74.17,64.59,64.3,3.0,8.0,0.5226,1.0,48.86,25.1,6.0,Essay_Writing,medium,medium,0
S319845,Grade_9,Mathematics,Fractions,reading_writing,laptop,68.24,71.43,73.0,2.0,11.0,0.4921,2.0,59.28,21.9,6.0,Algebra,medium,medium,0
S514443,Grade_4,History,Medieval_Period,auditory,laptop,42.09,32.91,75.7,5.0,10.0,0.1665,2.0,5.62,40.3,5.0,World_Wars,easy,low,1
S691101,Grade_7,Mathematics,Fractions,reading_writing,mobile,73.94,73.67,69.6,4.0,4.0,0.5535,1.0,46.01,36.3,3.0,Number_Theory,medium,medium,0
S652537,Grade_6,Geography,Maps_Cartography,kinesthetic,,50.44,46.86,107.6,4.0,2.0,0.4845,,51.87,20.9,2.0,Resources,easy,medium,1
S564434,Grade_2,Science,Ecosystems,reading_writing,tablet,43.63,40.55,128.9,5.0,6.0,0.3327,2.0,28.6,28.4,5.0,Cells_Biology,medium,low,1
S867988,Grade_6,Science,Light_Optics,reading_writing,tablet,37.79,41.22,64.0,5.0,10.0,,2.0,23.17,38.2,6.0,Electricity,easy,low,1
S492097,Grade_12,Hindi,Patra_Lekhan,visual,desktop,100.0,83.42,40.1,3.0,5.0,0.53,1.0,38.79,26.4,4.0,Vyakaran,hard,high,0
S296163,Grade_3,Mathematics,Algebra,kinesthetic,desktop,35.29,31.43,106.3,4.0,0.0,0.2993,2.0,28.39,33.1,2.0,Statistics,easy,low,1
S765973,Grade_7,General_Knowledge,Current_Affairs,kinesthetic,mobile,67.85,60.54,82.3,3.0,18.0,0.4992,3.0,50.61,30.1,9.0,Science_Tech,medium,medium,0
S486408,Grade_9,,Geometry,reading_writing,mobile,86.39,74.18,54.4,4.0,10.0,0.5658,1.0,58.59,36.6,5.0,Trigonometry,medium,high,0
S151695,Grade_12,Computer_Science,Python_Basics,reading_writing,tablet,100.0,89.86,14.9,3.0,9.0,0.7421,1.0,82.65,23.6,6.0,Algorithms,hard,high,0
S922049,Grade_7,General_Knowledge,Science_Tech,kinesthetic,laptop,59.92,49.86,81.7,5.0,9.0,0.4624,2.0,25.73,33.5,5.0,Current_Affairs,easy,medium,1
S788479,Grade_8,Geography,Physical_Geography,visual,tablet,73.47,69.26,80.8,3.0,11.0,0.5403,3.0,53.68,26.6,6.0,Climate,medium,medium,0
S361593,Grade_6,Science,Electricity,kinesthetic,,70.11,68.77,91.8,4.0,12.0,0.435,3.0,40.08,42.5,8.0,Light_Optics,medium,medium,0
S472522,Grade_10,Computer_Science,Networking,reading_writing,mobile,82.29,74.8,58.8,4.0,1.0,0.5769,1.0,70.18,31.4,2.0,Web_Development,medium,medium,0
S576694,Grade_1,Hindi,Vyakaran,kinesthetic,desktop,32.84,24.08,136.6,5.0,0.0,0.2893,5.0,32.0,33.3,3.0,Kavita,easy,low,1
S648845,Grade_11,General_Knowledge,Science_Tech,auditory,desktop,92.59,86.13,,2.0,12.0,0.6586,1.0,74.12,8.4,8.0,Awards,hard,high,0
S319740,Grade_5,General_Knowledge,Awards,auditory,laptop,79.74,73.16,98.1,2.0,32.0,0.6496,3.0,72.21,19.2,15.0,Science_Tech,hard,medium,0
S932422,Grade_2,General_Knowledge,Science_Tech,visual,laptop,48.64,48.74,101.1,3.0,6.0,,2.0,49.74,21.8,3.0,Awards,easy,medium,1
S740645,Grade_8,English,Poetry,auditory,mobile,76.95,55.51,127.1,5.0,42.0,0.6429,1.0,50.31,36.4,20.0,Comprehension,medium,medium,0
S188664,Grade_4,Science,Electricity,reading_writing,mobile,51.55,51.25,113.4,4.0,9.0,0.4578,2.0,41.63,27.0,6.0,Light_Optics,medium,medium,1
S963105,Grade_10,Science,Periodic_Table,visual,mobile,73.87,73.51,52.5,4.0,0.0,0.4862,2.0,53.74,26.3,2.0,Electricity,medium,medium,0
S290836,Grade_10,Science,Motion,auditory,desktop,75.06,64.07,89.9,4.0,0.0,0.4788,2.0,56.87,28.5,2.0,Light_Optics,medium,medium,1
S706512,Grade_9,Geography,Physical_Geography,kinesthetic,desktop,67.17,57.8,80.7,3.0,12.0,0.4087,3.0,19.98,38.3,7.0,Climate,medium,medium,0
S473721,Grade_4,Mathematics,Algebra,reading_writing,desktop,53.65,57.53,102.9,4.0,1.0,0.4761,1.0,55.07,30.8,1.0,Statistics,medium,medium,0
S493645,Grade_5,,Data_Structures,kinesthetic,mobile,56.15,49.14,100.3,5.0,3.0,0.3837,3.0,43.26,39.2,2.0,Algorithms,medium,medium,1
S733427,Grade_8,History,Post_Independence,visual,mobile,59.86,57.63,119.5,3.0,10.0,0.5549,1.0,50.9,15.2,6.0,World_Wars,medium,medium,0
S112040,Grade_5,General_Knowledge,Awards,kinesthetic,desktop,39.82,37.14,113.1,6.0,2.0,0.3876,3.0,44.36,53.2,1.0,Science_Tech,easy,low,1
S752782,Grade_9,Computer_Science,Algorithms,auditory,desktop,87.12,85.35,68.7,3.0,15.0,,2.0,84.93,26.2,8.0,Data_Structures,hard,high,0
S122541,Grade_1,General_Knowledge,Current_Affairs,,desktop,39.51,31.35,145.6,6.0,5.0,0.1832,4.0,1.97,33.9,,Science_Tech,easy,low,1
S151941,Grade_6,Computer_Science,Algorithms,auditory,desktop,52.02,37.12,112.3,4.0,15.0,0.3553,2.0,35.09,39.1,8.0,Networking,easy,medium,1
S393637,Grade_1,History,World_Wars,kinesthetic,mobile,36.75,28.13,130.9,5.0,0.0,0.24,4.0,19.32,29.7,3.0,Freedom_Movement,easy,low,1
S639931,Grade_4,Computer_Science,Data_Structures,visual,mobile,66.17,67.85,81.5,2.0,6.0,0.5624,2.0,38.19,22.2,5.0,Databases,medium,medium,0
S202243,Grade_3,Mathematics,Trigonometry,,tablet,34.61,37.26,106.3,4.0,0.0,0.2371,4.0,23.22,37.6,2.0,Calculus,easy,low,1
S423464,Grade_12,History,Ancient_India,kinesthetic,tablet,58.94,49.6,35.1,3.0,4.0,0.3833,3.0,31.07,17.4,2.0,Freedom_Movement,medium,medium,1
S215918,Grade_7,Mathematics,Geometry,reading_writing,desktop,57.38,50.34,64.5,3.0,3.0,0.3722,1.0,26.34,24.7,2.0,Statistics,medium,medium,0
S595393,Grade_2,General_Knowledge,Current_Affairs,auditory,,37.86,31.3,126.6,6.0,32.0,0.3192,4.0,21.08,42.6,14.0,Sports,easy,low,1
S222411,Grade_9,Science,Motion,visual,tablet,79.12,85.98,64.5,2.0,5.0,0.6012,1.0,59.06,16.2,3.0,Light_Optics,hard,high,0
S266264,Grade_5,Hindi,Patra_Lekhan,kinesthetic,tablet,72.79,48.63,101.0,3.0,9.0,0.3617,4.0,36.31,36.1,6.0,Gadya,medium,medium,1
S263919,Grade_12,English,Comprehension,kinesthetic,mobile,68.88,68.58,54.0,2.0,0.0,0.5343,2.0,60.13,36.3,3.0,Literature,medium,medium,0
S751592,Grade_5,Computer_Science,Algorithms,visual,tablet,51.65,45.14,93.2,5.0,5.0,0.2994,3.0,37.95,36.9,4.0,Data_Structures,easy,medium,1
S968928,Grade_5,General_Knowledge,Awards,auditory,mobile,80.15,76.89,104.5,4.0,0.0,0.4926,1.0,50.67,28.7,2.0,Sports,medium,high,0
S748619,Grade_12,Geography,Physical_Geography,reading_writing,tablet,85.42,74.96,69.1,4.0,4.0,0.4611,3.0,36.82,36.1,2.0,Climate,medium,medium,0
S811877,Grade_12,Hindi,Gadya,auditory,laptop,89.72,77.73,56.2,2.0,5.0,0.5554,2.0,57.26,29.6,5.0,Kavita,hard,high,0
S191545,Grade_3,Computer_Science,,reading_writing,mobile,41.85,36.54,80.8,6.0,12.0,0.4205,3.0,28.88,37.8,7.0,Algorithms,easy,low,1
S552602,Grade_6,English,Poetry,visual,tablet,72.66,70.79,100.4,3.0,1.0,0.5551,3.0,64.45,24.6,2.0,Literature,medium,medium,0
S741730,Grade_1,Science,Chemical_Reactions,reading_writing,desktop,32.38,40.98,123.8,4.0,13.0,0.4077,4.0,32.11,27.8,7.0,Periodic_Table,easy,low,1
S201724,Grade_10,Mathematics,Trigonometry,auditory,laptop,79.81,77.62,48.4,3.0,9.0,0.6132,2.0,59.97,24.9,5.0,Calculus,medium,high,0
S565555,Grade_3,Hindi,Vyakaran,visual,desktop,54.95,45.94,96.9,4.0,1.0,0.3665,3.0,37.6,19.2,1.0,Kavita,easy,low,1
S304039,Grade_8,English,Vocabulary,visual,,67.3,61.7,91.0,2.0,0.0,0.3991,1.0,57.91,14.0,2.0,Essay_Writing,medium,medium,1
S772006,Grade_10,History,World_Wars,auditory,mobile,64.66,62.54,83.2,3.0,13.0,0.4723,1.0,27.27,24.7,6.0,Post_Independence,medium,medium,0
S922207,Grade_8,History,Ancient_India,visual,mobile,63.39,52.0,108.7,4.0,13.0,0.454,,47.56,,8.0,Medieval_Period,medium,medium,1
S964223,Grade_11,,Number_Theory,visual,tablet,67.95,57.86,22.7,4.0,1.0,0.3198,3.0,41.87,23.4,1.0,Statistics,medium,medium,0
S802484,Grade_3,History,Medieval_Period,auditory,tablet,28.58,33.12,133.2,5.0,27.0,0.346,2.0,0.0,39.0,14.0,World_Wars,easy,low,1
S994702,Grade_7,Science,Cells_Biology,reading_writing,desktop,66.06,54.73,113.6,4.0,11.0,0.4082,3.0,41.53,25.1,5.0,Ecosystems,medium,medium,1
S929591,Grade_8,General_Knowledge,Current_Affairs,visual,mobile,68.02,63.82,115.6,3.0,2.0,0.4544,2.0,44.21,27.8,1.0,Sports,medium,medium,0
S965558,Grade_3,General_Knowledge,Awards,auditory,desktop,52.26,36.33,149.4,6.0,0.0,0.2306,3.0,20.27,35.4,,Science_Tech,easy,low,1
S919444,Grade_2,Computer_Science,Python_Basics,auditory,desktop,45.89,43.26,119.6,3.0,5.0,0.3578,2.0,14.66,24.1,4.0,Algorithms,easy,low,1
S980023,Grade_3,General_Knowledge,,kinesthetic,mobile,45.91,35.43,145.5,5.0,25.0,0.4416,3.0,32.07,33.7,12.0,Current_Affairs,easy,low,1
S655799,Grade_10,Hindi,Patra_Lekhan,auditory,desktop,83.64,65.7,73.2,3.0,19.0,0.6053,1.0,,26.2,11.0,Vyakaran,medium,medium,0
S768912,Grade_2,Computer_Science,Data_Structures,visual,mobile,35.75,38.72,126.8,5.0,48.0,0.5969,4.0,54.32,23.4,21.0,Databases,medium,low,1
S624313,Grade_6,English,Poetry,reading_writing,laptop,57.68,39.46,53.5,5.0,8.0,0.3596,3.0,25.86,43.7,5.0,Literature,medium,medium,1
S464091,Grade_10,English,Comprehension,reading_writing,mobile,88.78,92.2,59.1,1.0,,0.6707,2.0,,14.9,9.0,Literature,hard,high,0
S613064,Grade_8,English,Poetry,reading_writing,tablet,85.94,74.91,81.2,4.0,4.0,0.4483,2.0,49.99,32.5,2.0,Comprehension,medium,medium,0
S401609,Grade_9,Science,Chemical_Reactions,reading_writing,,50.3,56.43,61.6,5.0,5.0,0.3645,3.0,24.59,30.5,5.0,Periodic_Table,medium,medium,1
S449733,Grade_6,History,Ancient_India,reading_writing,tablet,69.78,,65.5,2.0,0.0,0.4159,3.0,33.51,26.4,3.0,Freedom_Movement,medium,medium,0
S129302,Grade_3,History,World_Wars,visual,mobile,41.09,32.67,107.4,6.0,4.0,0.3655,4.0,46.63,43.6,2.0,Freedom_Movement,easy,low,1
S543789,Grade_6,English,Essay_Writing,visual,desktop,65.24,56.63,117.6,5.0,21.0,0.5998,1.0,55.74,32.0,11.0,Poetry,medium,medium,1
S679212,Grade_2,Geography,Population,visual,tablet,37.4,35.87,110.5,6.0,22.0,0.4003,3.0,19.45,35.2,12.0,Climate,easy,low,1
S580565,Grade_10,Computer_Science,Python_Basics,kinesthetic,desktop,97.94,91.65,49.5,3.0,0.0,0.6483,1.0,70.73,24.5,2.0,Algorithms,hard,high,0
S294474,Grade_3,History,Freedom_Movement,reading_writing,laptop,27.79,24.42,133.1,6.0,9.0,0.2037,5.0,8.29,41.0,4.0,Post_Independence,easy,low,1
S518256,Grade_3,Mathematics,Calculus,visual,mobile,39.89,36.37,126.7,4.0,1.0,0.2921,4.0,21.02,28.6,3.0,Number_Theory,easy,low,1
S611396,Grade_8,Mathematics,Geometry,auditory,mobile,67.91,69.49,76.9,4.0,8.0,0.4995,2.0,55.98,41.3,4.0,Statistics,medium,medium,0
S452735,Grade_6,Geography,Climate,kinesthetic,desktop,78.54,78.97,,4.0,1.0,0.5662,1.0,48.43,33.2,1.0,Resources,medium,high,1
S434001,Grade_12,Computer_Science,Networking,auditory,laptop,93.57,74.32,66.6,4.0,17.0,,1.0,57.23,27.4,8.0,Web_Development,medium,high,0
S821029,Grade_6,Computer_Science,Web_Development,auditory,mobile,63.71,60.95,70.8,4.0,6.0,0.499,3.0,47.11,24.3,3.0,Networking,medium,medium,0
S847902,Grade_4,General_Knowledge,Science_Tech,kinesthetic,laptop,42.45,38.26,113.5,5.0,4.0,0.3569,3.0,33.61,35.3,4.0,Awards,easy,low,1
S281360,Grade_8,Mathematics,Fractions,reading_writing,desktop,67.82,60.69,68.6,2.0,3.0,0.446,3.0,41.72,34.4,3.0,Number_Theory,medium,medium,0
S836302,Grade_12,Science,Chemical_Reactions,reading_writing,mobile,94.92,73.72,,2.0,3.0,0.5572,3.0,70.6,14.9,4.0,Cells_Biology,hard,high,0
S334586,Grade_1,Computer_Science,Python_Basics,visual,mobile,29.95,29.43,129.2,4.0,5.0,0.2286,4.0,16.14,30.2,3.0,Algorithms,easy,low,1
S177344,Grade_10,Science,Cells_Biology,kinesthetic,tablet,71.84,67.2,56.0,2.0,33.0,0.6182,2.0,34.7,33.8,15.0,Ecosystems,medium,medium,0
S448860,Grade_12,Science,Periodic_Table,kinesthetic,mobile,52.92,39.2,52.5,4.0,2.0,,3.0,18.78,25.9,3.0,Electricity,easy,low,1
S124977,Grade_2,Computer_Science,Algorithms,visual,mobile,44.28,37.88,133.0,5.0,3.0,0.3351,2.0,,35.4,3.0,Networking,easy,low,1
S504637,Grade_10,Computer_Science,Data_Structures,kinesthetic,mobile,87.13,78.37,78.9,2.0,11.0,0.5721,2.0,64.71,10.5,7.0,Algorithms,medium,medium,0
S964389,Grade_2,Computer_Science,Web_Development,reading_writing,tablet,53.14,54.62,97.1,5.0,1.0,,3.0,48.83,25.5,1.0,Databases,easy,medium,1
S928929,Grade_9,History,World_Wars,auditory,laptop,85.08,90.88,98.9,1.0,2.0,0.584,2.0,63.88,17.6,3.0,Freedom_Movement,medium,high,0
S600110,Grade_7,English,Essay_Writing,kinesthetic,laptop,55.62,52.83,58.8,5.0,22.0,0.4417,3.0,38.12,33.3,10.0,Literature,medium,medium,0
S186847,Grade_10,Hindi,Gadya,reading_writing,desktop,84.24,73.41,73.4,,0.0,0.3763,3.0,38.78,17.4,1.0,Patra_Lekhan,medium,medium,0
S353819,Grade_2,General_Knowledge,Sports,visual,tablet,50.99,46.2,116.2,3.0,0.0,0.3908,2.0,50.64,26.9,1.0,Awards,easy,medium,1
S368297,Grade_9,Hindi,Gadya,kinesthetic,desktop,86.16,80.51,88.0,3.0,11.0,0.6093,1.0,46.26,25.3,5.0,Kavita,hard,high,0
S468515,Grade_10,English,Essay_Writing,visual,desktop,78.93,69.4,87.1,2.0,22.0,0.5995,2.0,35.38,11.8,10.0,Poetry,medium,high,0
S829572,Grade_10,Geography,Maps_Cartography,kinesthetic,tablet,58.15,37.14,87.1,5.0,12.0,0.3441,2.0,29.87,38.1,7.0,Resources,easy,low,1
S916694,Grade_5,English,Comprehension,,laptop,68.12,61.83,82.2,3.0,7.0,0.4933,2.0,46.12,21.6,5.0,Literature,medium,medium,0
S831798,Grade_1,Computer_Science,Networking,reading_writing,laptop,38.75,33.84,159.5,4.0,8.0,0.3326,2.0,36.71,35.3,6.0,Databases,easy,low,1
S375799,Grade_8,Hindi,Patra_Lekhan,auditory,mobile,,54.14,98.2,3.0,,0.4183,2.0,38.52,29.3,2.0,Vyakaran,easy,medium,0
S339318,Grade_6,Mathematics,Trigonometry,auditory,tablet,68.48,64.55,60.1,2.0,13.0,0.5704,1.0,44.67,28.1,6.0,Calculus,medium,medium,0
S656767,Grade_4,Mathematics,Number_Theory,kinesthetic,mobile,66.42,73.01,101.3,3.0,8.0,0.5221,3.0,45.34,20.6,4.0,Statistics,medium,medium,0
S328588,Grade_4,Mathematics,Statistics,auditory,tablet,64.44,57.53,93.4,4.0,6.0,0.4852,1.0,39.81,43.3,4.0,Algebra,medium,medium,1
S103648,Grade_1,English,Poetry,kinesthetic,mobile,35.82,29.75,111.8,5.0,2.0,0.1947,4.0,20.24,29.7,2.0,Comprehension,easy,low,1
S402718,Grade_6,Computer_Science,Databases,reading_writing,mobile,69.14,68.52,106.9,4.0,3.0,0.4345,3.0,60.43,27.3,4.0,Networking,medium,medium,1
S594681,Grade_10,Geography,Physical_Geography,visual,desktop,67.3,66.57,68.0,4.0,0.0,0.5447,2.0,53.19,37.1,1.0,Climate,medium,medium,0
S383905,Grade_1,General_Knowledge,Current_Affairs,visual,laptop,25.18,22.69,120.9,5.0,3.0,0.272,3.0,12.68,26.8,3.0,Sports,easy,low,1
S884860,Grade_11,Science,,kinesthetic,desktop,79.95,80.25,66.0,2.0,28.0,0.7738,0.0,81.02,32.1,15.0,Electricity,medium,high,0
S970851,Grade_4,Mathematics,Statistics,auditory,,,61.64,80.0,2.0,4.0,0.4368,3.0,55.6,26.2,3.0,Algebra,medium,medium,0
S988660,Grade_10,Geography,Maps_Cartography,auditory,tablet,49.01,47.31,63.1,5.0,15.0,0.3852,3.0,11.3,29.7,8.0,Physical_Geography,easy,low,1
S349330,Grade_9,Science,Light_Optics,auditory,mobile,71.96,62.17,71.3,3.0,14.0,0.5888,3.0,55.22,25.3,9.0,Chemical_Reactions,medium,medium,0
S940202,Grade_8,English,Grammar,auditory,laptop,51.8,43.24,73.7,3.0,,0.3573,2.0,43.72,22.7,1.0,Vocabulary,easy,medium,1
S576331,Grade_9,Geography,Population,kinesthetic,mobile,68.75,70.18,74.4,2.0,4.0,0.5086,,61.6,23.3,2.0,Maps_Cartography,medium,medium,0
S258834,Grade_9,English,Poetry,kinesthetic,laptop,84.64,91.58,49.2,1.0,16.0,0.6807,1.0,64.36,9.0,8.0,Comprehension,medium,high,0
S548143,Grade_1,Science,Periodic_Table,auditory,tablet,35.22,27.79,153.0,,32.0,0.3399,4.0,0.0,35.3,16.0,Chemical_Reactions,easy,low,1
S270198,Grade_2,Geography,Climate,reading_writing,desktop,42.72,43.17,117.5,,4.0,0.4056,2.0,31.87,25.6,4.0,Resources,easy,medium,1
S784560,Grade_9,Hindi,Vyakaran,visual,tablet,82.69,79.43,87.9,3.0,16.0,0.5701,0.0,32.72,30.5,9.0,Gadya,hard,medium,0
S581715,Grade_5,Computer_Science,Algorithms,visual,mobile,56.85,56.78,112.8,3.0,2.0,0.4608,1.0,44.0,30.4,3.0,Networking,medium,medium,0
S234143,Grade_1,Mathematics,Trigonometry,kinesthetic,laptop,17.69,20.97,136.8,4.0,2.0,0.2209,3.0,29.34,38.9,2.0,Geometry,easy,low,1
S208121,Grade_11,History,Post_Independence,visual,tablet,88.44,82.96,68.4,2.0,3.0,0.5345,1.0,52.84,27.9,4.0,Freedom_Movement,medium,high,0
S785202,Grade_9,Geography,Maps_Cartography,auditory,desktop,63.94,,76.0,4.0,,0.4427,2.0,42.54,33.0,3.0,Resources,easy,medium,0
S975260,Grade_11,Geography,Population,kinesthetic,mobile,69.22,61.46,64.1,4.0,0.0,0.4729,1.0,48.6,34.6,3.0,Maps_Cartography,medium,medium,0
S556272,Grade_3,Science,Ecosystems,,desktop,,23.48,128.7,4.0,4.0,0.1911,3.0,3.07,,2.0,Cells_Biology,easy,low,1
S321048,Grade_8,Hindi,Vyakaran,reading_writing,desktop,73.02,66.42,81.3,3.0,1.0,0.4323,3.0,45.93,,2.0,Kavita,medium,medium,0
